"Date","Price","Open","High","Low","Vol.","Change %"
"01/29/2016","16,466.3","16,090.3","16,466.3","16,090.3","217.94M","2.47%"
"01/28/2016","16,069.6","15,960.3","16,102.1","15,863.7","130.12M","0.79%"
"01/27/2016","15,944.5","16,168.7","16,235.0","15,878.3","138.35M","-1.38%"
"01/26/2016","16,167.2","15,893.2","16,185.8","15,893.2","118.21M","1.78%"
"01/25/2016","15,885.2","16,086.5","16,086.5","15,880.2","123.25M","-1.29%"
"01/22/2016","16,093.5","15,921.1","16,136.8","15,921.1","145.85M","1.33%"
"01/21/2016","15,882.7","15,768.9","16,038.6","15,704.7","145.14M","0.74%"
"01/20/2016","15,766.7","15,989.5","15,989.5","15,450.6","191.87M","-1.56%"
"01/19/2016","16,016.0","16,009.5","16,172.0","15,900.3","144.36M","0.58%"
"01/18/2016","15,923.5","15,873.5","16,047.0","15,853.5","","0.31%"
"01/17/2016","15,873.5","15,874.0","15,909.5","15,796.5","","-0.72%"
"01/15/2016","15,988.1","16,354.3","16,354.3","15,842.1","239.21M","-2.39%"
"01/14/2016","16,379.0","16,159.0","16,482.1","16,075.1","158.83M","1.41%"
"01/13/2016","16,151.4","16,526.6","16,593.5","16,123.2","153.53M","-2.21%"
"01/12/2016","16,516.2","16,419.1","16,591.3","16,322.1","117.48M","0.72%"
"01/11/2016","16,398.6","16,358.7","16,461.8","16,232.0","127.79M","0.32%"
"01/08/2016","16,346.5","16,519.2","16,651.9","16,314.6","141.85M","-1.02%"
"01/07/2016","16,514.1","16,888.4","16,888.4","16,463.6","176.24M","-2.32%"
"01/06/2016","16,906.5","17,154.8","17,154.8","16,817.6","120.25M","-1.47%"
"01/05/2016","17,158.7","17,147.5","17,195.8","17,038.6","105.75M","0.06%"
"01/04/2016","17,148.9","17,405.5","17,405.5","16,957.6","148.06M","-1.58%"
"12/31/2015","17,425.0","17,590.7","17,590.7","17,421.2","93.69M","-1.02%"
"12/30/2015","17,603.9","17,711.9","17,714.1","17,588.9","59.76M","-0.66%"
"12/29/2015","17,721.0","17,547.4","17,750.0","17,547.4","69.86M","1.10%"
"12/28/2015","17,528.3","17,535.7","17,536.9","17,437.3","59.77M","-0.14%"
"12/24/2015","17,552.2","17,593.3","17,606.3","17,543.9","40.35M","-0.29%"
